page_url,제품명,제품 소개,cate1,cate2,가격,성별,XS이하,S,M,L,XL이상
https://www.nike.com/kr/t/스포츠웨어-클럽-플리스-여성-미드라이즈-오버사이즈-스웻팬츠-Eokdh6GU/DQ5801-010,여성 미드라이즈 오버사이즈 스웻팬츠,나이키 스포츠웨어 클럽 플리스,팬츠 & 타이츠,조거 & 스웻팬츠,"79,000 원",W,1,1,1,1,1
https://www.nike.com/kr/t/스포츠웨어-테크-플리스-여성-하이웨이스트-플리츠-팬츠-mhJC21DS/FV8053-338,여성 하이웨이스트 플리츠 팬츠,나이키 스포츠웨어 테크 플리스,팬츠 & 타이츠,조거 & 스웻팬츠,"165,000 원",W,1,1,1,1,1
https://www.nike.com/kr/t/스포츠웨어-피닉스-코지-부클레-여성-하이웨이스트-오버사이즈-니트-팬츠-q1zPmjTU/FZ1704-010,여성 하이웨이스트 오버사이즈 니트 팬츠,나이키 스포츠웨어 피닉스 코지 부클레,팬츠 & 타이츠,조거 & 스웻팬츠,"139,000 원",W,0,1,1,1,1
https://www.nike.com/kr/t/스포츠웨어-테크-플리스-여성-미드라이즈-조거-SE0MGKcX/FB8331-218,여성 미드라이즈 조거,나이키 스포츠웨어 테크 플리스,팬츠 & 타이츠,조거 & 스웻팬츠,"149,000 원",W,0,0,1,0,1
https://www.nike.com/kr/t/스포츠웨어-여성-로우라이즈-오버사이즈-프렌치-오픈-헴-테리-팬츠-pKH59lBF/FV7513-133,여성 로우라이즈 오버사이즈 프렌치 오픈 헴 테리 팬츠,나이키 스포츠웨어,팬츠 & 타이츠,조거 & 스웻팬츠,"109,000 원",W,1,1,1,1,1
https://www.nike.com/kr/t/스포츠웨어-에브리씽-우븐-여성-미드라이즈-오픈-헴-팬츠-sRz3HMo2/FQ3589-338,여성 미드라이즈 오픈 헴 팬츠,나이키 스포츠웨어 에브리씽 우븐,팬츠 & 타이츠,조거 & 스웻팬츠,"99,000 원",W,1,1,1,1,1
https://www.nike.com/kr/t/젠비-여성-드라이-핏-하이웨이스트-조거-rKbb6qrg/FV7925-523,여성 드라이 핏 하이웨이스트 조거,나이키 젠비,팬츠 & 타이츠,조거 & 스웻팬츠,"119,000 원",W,0,1,1,1,1
https://www.nike.com/kr/t/스포츠웨어-클럽-플리스-여성-미드라이즈-와이드-레그-스웻팬츠-dHqW3CSs/FB2728-370,여성 미드라이즈 와이드 레그 스웻팬츠,나이키 스포츠웨어 클럽 플리스,팬츠 & 타이츠,조거 & 스웻팬츠,"85,000 원",W,1,1,1,1,1
https://www.nike.com/kr/t/조던-브루클린-플리스-여성-팬츠-uD1CIHI7/FV7078-522,여성 팬츠,조던 브루클린 플리스,팬츠 & 타이츠,조거 & 스웻팬츠,"85,000 원",W,0,1,1,1,0
https://www.nike.com/kr/t/스포츠웨어-여성-우븐-팬츠-LDt7Dhbk/HQ3751-010,여성 우븐 팬츠,나이키 스포츠웨어,팬츠 & 타이츠,조거 & 스웻팬츠,"109,000 원",W,0,1,1,1,1
https://www.nike.com/kr/t/조던-플라이트-플리스-여성-팬츠-5Ug1RmT7/FV7060-223,여성 팬츠,조던 플라이트 플리스,팬츠 & 타이츠,조거 & 스웻팬츠,"105,000 원",W,1,1,1,1,1
https://www.nike.com/kr/t/sb-엘라스틱-코듀로이-스케이트보딩-팬츠-t4fwEQhW/FV7396-281,엘라스틱 코듀로이 스케이트보딩 팬츠,나이키 SB,팬츠 & 타이츠,조거 & 스웻팬츠,"119,000 원",W,0,0,1,1,1
https://www.nike.com/kr/t/드라이-핏-여성-미드라이즈-7-8-니트-스웨츠-cqSFau5O/FJ9308-010,여성 미드라이즈 7/8 니트 스웨츠,나이키 드라이 핏,팬츠 & 타이츠,조거 & 스웻팬츠,"99,000 원",W,0,1,1,1,0
https://www.nike.com/kr/t/스포츠웨어-클래식-우븐-여성-uv-미드라이즈-루즈-조거-dKgbOX8S/FV7661-104,여성 UV 미드라이즈 루즈 조거,나이키 스포츠웨어 클래식 우븐,팬츠 & 타이츠,조거 & 스웻팬츠,"75,000 원",W,1,1,1,1,1
https://www.nike.com/kr/t/스포츠웨어-에어-여성-플리스-오버사이즈-하이라이즈-조거-gt5Y4TO4/FB8052-838,여성 플리스 오버사이즈 하이라이즈 조거,나이키 스포츠웨어 에어,팬츠 & 타이츠,조거 & 스웻팬츠,"99,000 원",W,1,1,1,1,1
https://www.nike.com/kr/t/드라이-핏-원-여성-하이웨이스트-7-8-프렌치-테리-그래픽-팬츠-bCh85okX/FB5576-010,여성 하이웨이스트 7/8 프렌치 테리 그래픽 팬츠,나이키 드라이 핏 원,팬츠 & 타이츠,조거 & 스웻팬츠,"89,000 원",W,0,0,0,0,0
https://www.nike.com/kr/t/스포츠웨어-플러시-여성-팬츠-VKZ6wzqP/DV4362-133,여성 팬츠,나이키 스포츠웨어 플러시,팬츠 & 타이츠,조거 & 스웻팬츠,"109,000 원",W,0,1,1,1,1
https://www.nike.com/kr/t/스포츠웨어-피닉스-플리스-여성-하이웨이스트-와이드-레그-프렌치-테리-스웻팬츠-7hOz5NBz/FZ7208-133,여성 하이웨이스트 와이드 레그 프렌치 테리 스웻팬츠,나이키 스포츠웨어 피닉스 플리스,팬츠 & 타이츠,조거 & 스웻팬츠,"95,000 원",W,0,0,1,1,0
https://www.nike.com/kr/t/스포츠웨어-피닉스-플리스-여성-오버사이즈-로고-스웻팬츠-vRwdWsxz/FN2553-104,여성 오버사이즈 로고 스웻팬츠,나이키 스포츠웨어 피닉스 플리스,팬츠 & 타이츠,조거 & 스웻팬츠,"95,000 원",W,0,0,0,1,1
https://www.nike.com/kr/t/드라이-핏-블리스-여성-미드라이즈-7-8-스웨츠-VQdVTgjr/DV9454-010,여성 미드라이즈 7/8 스웨츠,나이키 드라이 핏 블리스,팬츠 & 타이츠,조거 & 스웻팬츠,"109,000 원",W,0,1,1,0,0
https://www.nike.com/kr/t/스포츠웨어-칠-테리-여성-슬림-하이웨이스트-프렌치-테리-스웻팬츠-37DAozyz/FN2435-019,여성 슬림 하이웨이스트 프렌치 테리 스웻팬츠,나이키 스포츠웨어 칠 테리,팬츠 & 타이츠,조거 & 스웻팬츠,"85,000 원",W,0,1,1,0,0
https://www.nike.com/kr/t/조던-브루클린-플리스-여성-팬츠-FYSn7Wg1/FN5441-010,여성 팬츠,조던 브루클린 플리스,팬츠 & 타이츠,조거 & 스웻팬츠,"89,000 원",W,0,0,1,0,0
https://www.nike.com/kr/t/스포츠웨어-여성-벨루어-와이드-레그-팬츠-JYfgh5NT/DQ5922-104,여성 벨루어 와이드 레그 팬츠,나이키 스포츠웨어,팬츠 & 타이츠,조거 & 스웻팬츠,"109,000 원",W,0,1,0,0,1
https://www.nike.com/kr/t/드라이-핏-원-여성-하이웨이스트-7-8-프렌치-테리-조거-9cOrl44U/FB5435-010,여성 하이웨이스트 7/8 프렌치 테리 조거,나이키 드라이 핏 원,팬츠 & 타이츠,조거 & 스웻팬츠,"85,000 원",W,0,1,1,1,1
https://www.nike.com/kr/t/스포츠웨어-브레이킹-여성-미드라이즈-오버사이즈-프렌치-테리-팬츠-SmKbXleN/FZ0255-224,여성 미드라이즈 오버사이즈 프렌치 테리 팬츠,나이키 스포츠웨어 브레이킹,팬츠 & 타이츠,조거 & 스웻팬츠,"109,000 원",W,1,1,1,1,0
https://www.nike.com/kr/t/스포츠웨어-피닉스-플리스-여성-아티스트-컬렉션-하이웨이스트-와이드-레그-스웻팬츠-GYbc7yfZ/HF4693-133,하이웨이스트 와이드 레그 스웻팬츠,나이키 스포츠웨어 피닉스 플리스 여성 아티스트 컬렉션,팬츠 & 타이츠,조거 & 스웻팬츠,"105,000 원",W,0,1,1,1,1
https://www.nike.com/kr/t/스포츠웨어-피닉스-플리스-여성-하이웨이스트-오버사이즈-프렌치-테리-스웻팬츠-apHiSjvX/HJ8466-010,여성 하이웨이스트 오버사이즈 프렌치 테리 스웻팬츠,나이키 스포츠웨어 피닉스 플리스,팬츠 & 타이츠,조거 & 스웻팬츠,"95,000 원",W,0,1,1,1,0
https://www.nike.com/kr/t/조던-플라이트-플리스-여성-팬츠-AeZhA5fX/FD7225-010,여성 팬츠,조던 플라이트 플리스,팬츠 & 타이츠,조거 & 스웻팬츠,"109,000 원",W,1,1,1,1,0
https://www.nike.com/kr/t/써마-핏-원-여성-하이웨이스트-7-8-조거-StoJXGMX/FB5432-010,여성 하이웨이스트 7/8 조거,나이키 써마 핏 원,팬츠 & 타이츠,조거 & 스웻팬츠,"85,000 원",W,0,1,1,1,1
https://www.nike.com/kr/t/조던-플라이트-플리스-여성-팬츠-GyLY6J2M/FV7069-010,여성 팬츠,조던 플라이트 플리스,팬츠 & 타이츠,조거 & 스웻팬츠,"115,000 원",W,1,1,1,1,1
https://www.nike.com/kr/t/스포츠웨어-클럽-플리스-여성-미드라이즈-오버사이즈-카고-스웻팬츠-NsVxUT1t/DQ5197-010,여성 미드라이즈 오버사이즈 카고 스웻팬츠,나이키 스포츠웨어 클럽 플리스,팬츠 & 타이츠,조거 & 스웻팬츠,"85,000 원",W,1,1,1,1,1
https://www.nike.com/kr/t/조던-mvp-남성-플리스-팬츠-nU04xgNr/FV7229-010,남성 플리스 팬츠,조던 MVP,팬츠 & 타이츠,조거 & 스웻팬츠,"95,000 원",W,0,1,1,1,1
https://www.nike.com/kr/t/스포츠웨어-피닉스-플리스-여성-하이웨이스트-와이드-레그-로고-팬츠-Se1bdppR/FV7685-104,여성 하이웨이스트 와이드 레그 로고 팬츠,나이키 스포츠웨어 피닉스 플리스,팬츠 & 타이츠,조거 & 스웻팬츠,"109,000 원",W,0,1,1,1,1
https://www.nike.com/kr/t/스포츠웨어-에센셜-여성-하이웨이스트-로고-레깅스-iYjL70SP/CZ8529-010,여성 하이웨이스트 로고 레깅스,나이키 스포츠웨어 에센셜,팬츠 & 타이츠,타이츠 & 레깅스,"49,000 원",W,1,1,1,1,1
https://www.nike.com/kr/t/트레일-고-여성-펌-서포트-하이웨이스트-7-8-포켓-레깅스-0xIEYb6K/FN2665-226,여성 펌 서포트 하이웨이스트 7/8 포켓 레깅스,나이키 트레일 고,팬츠 & 타이츠,타이츠 & 레깅스,"149,000 원",W,1,1,1,1,1
https://www.nike.com/kr/t/원-여성-하이웨이스트-7-8-레깅스-8jlev3eP/FN3233-010,여성 하이웨이스트 7/8 레깅스,나이키 원,팬츠 & 타이츠,타이츠 & 레깅스,"55,000 원",W,1,1,0,1,0
https://www.nike.com/kr/t/프로-365-여성-8인치-쇼츠-WgfOQ4yP/CZ9841-010,여성 8인치 쇼츠,나이키 프로 365,팬츠 & 타이츠,타이츠 & 레깅스,"49,000 원",W,0,1,1,1,1
https://www.nike.com/kr/t/프로-스컬프트-여성-하이웨이스트-3인치-바이커-쇼츠-LG0rhaf5/FV7936-010,여성 하이웨이스트 3인치 바이커 쇼츠,나이키 프로 스컬프트,팬츠 & 타이츠,타이츠 & 레깅스,"65,000 원",W,1,1,1,1,1
https://www.nike.com/kr/t/원-여성-하이웨이스트-7-8-레깅스-rQwLWozu/FV9621-010,여성 하이웨이스트 7/8 레깅스,나이키 원,팬츠 & 타이츠,타이츠 & 레깅스,"65,000 원",W,1,1,1,1,1
https://www.nike.com/kr/t/스포츠웨어-칠-니트-여성-타이트-미니-립-플레어-레깅스-eAv5wMRr/FQ2114-338,여성 타이트 미니 립 플레어 레깅스,나이키 스포츠웨어 칠 니트,팬츠 & 타이츠,타이츠 & 레깅스,"75,000 원",W,1,1,1,1,1
https://www.nike.com/kr/t/젠비-여성-하이웨이스트-플레어-레깅스-S8F2n8PG/FV7922-338,여성 하이웨이스트 플레어 레깅스,나이키 젠비,팬츠 & 타이츠,타이츠 & 레깅스,"119,000 원",W,0,1,1,1,1
https://www.nike.com/kr/t/젠비-여성-드라이-핏-하이웨이스트-조거-rKbb6qrg/FV7925-523,여성 드라이 핏 하이웨이스트 조거,나이키 젠비,팬츠 & 타이츠,타이츠 & 레깅스,"119,000 원",W,0,1,1,1,1
https://www.nike.com/kr/t/원-심리스-프론트-여성-하이웨이스트-풀-렝스-레깅스-M9pJXgej/HJ9196-478,여성 하이웨이스트 풀 렝스 레깅스,나이키 원 심리스 프론트,팬츠 & 타이츠,타이츠 & 레깅스,"55,000 원",W,1,1,1,1,1
https://www.nike.com/kr/t/프로-스컬프트-여성-하이웨이스트-7-8-레깅스-xk3BaQoU/FV7949-518,여성 하이웨이스트 7/8 레깅스,나이키 프로 스컬프트,팬츠 & 타이츠,타이츠 & 레깅스,"75,000 원",W,1,1,1,1,1
https://www.nike.com/kr/t/젠비-여성-젠틀-서포트-하이웨이스트-7-8-레깅스-Iir4Bj71/DQ6016-338,여성 젠틀 서포트 하이웨이스트 7/8 레깅스,나이키 젠비,팬츠 & 타이츠,타이츠 & 레깅스,"99,000 원",W,1,1,1,1,1
https://www.nike.com/kr/t/고-여성-펌-서포트-하이웨이스트-7-8-레깅스-및-포켓-9AlORCFn/DQ5640-338,여성 펌 서포트 하이웨이스트 7/8 포켓 레깅스,나이키 고,팬츠 & 타이츠,타이츠 & 레깅스,"119,000 원",W,1,1,1,1,1
https://www.nike.com/kr/t/유니버사-여성-미디엄-서포트-하이웨이스트-포켓-레깅스-Mcgth5GL/DQ5997-338,여성 미디엄 서포트 하이웨이스트 포켓 레깅스,나이키 유니버사,팬츠 & 타이츠,타이츠 & 레깅스,"109,000 원",W,0,1,1,1,1
https://www.nike.com/kr/t/패스트-스우시-여성-미드라이즈-7-8-포켓-러닝-레깅스-f7mzRvwT/FV6683-010,여성 미드라이즈 7/8 포켓 러닝 레깅스,나이키 패스트 스우시,팬츠 & 타이츠,타이츠 & 레깅스,"75,000 원",W,0,1,1,0,0
https://www.nike.com/kr/t/젠비-여성-젠틀-서포트-하이웨이스트-풀-렝스-레깅스-qRWZ9dfE/DQ6014-226,여성 젠틀 서포트 하이웨이스트 풀 렝스 레깅스,나이키 젠비,팬츠 & 타이츠,타이츠 & 레깅스,"99,000 원",W,0,0,1,0,1
https://www.nike.com/kr/t/써마-핏-원-여성-하이웨이스트-7-8-레깅스-d5T3WMs4/FB8613-010,여성 하이웨이스트 7/8 레깅스,나이키 써마 핏 원,팬츠 & 타이츠,타이츠 & 레깅스,"59,000 원",W,1,1,1,1,1
https://www.nike.com/kr/t/여성-아티스트-컬렉션-하이웨이스트-7-8-레깅스-3UTW3mOX/HF5594-629,하이웨이스트 7/8 레깅스,나이키 여성 아티스트 컬렉션,팬츠 & 타이츠,타이츠 & 레깅스,"85,000 원",W,0,1,1,1,1
https://www.nike.com/kr/t/원-랩-여성-하이웨이스트-7-8-레깅스-N95yFYRM/FV7858-010,여성 하이웨이스트 7/8 레깅스,나이키 원 랩,팬츠 & 타이츠,타이츠 & 레깅스,"65,000 원",W,0,1,1,1,0
https://www.nike.com/kr/t/조던-스포츠-여성-하이웨이스트-7인치-바이크-쇼츠-VQA4IOmg/FN7326-223,여성 하이웨이스트 7인치 바이크 쇼츠,조던 스포츠,팬츠 & 타이츠,타이츠 & 레깅스,"55,000 원",W,0,1,0,0,0
https://www.nike.com/kr/t/원-여성-하이웨이스트-8인치-바이커-쇼츠-PFYXcwpP/FN3207-320,여성 하이웨이스트 8인치 바이커 쇼츠,나이키 원,팬츠 & 타이츠,타이츠 & 레깅스,"59,000 원",W,1,1,1,1,0
https://www.nike.com/kr/t/유니버사-여성-미디엄-서포트-하이웨이스트-7-8-포켓-레깅스-o7hNfQUj/DQ5898-629,여성 미디엄 서포트 하이웨이스트 7/8 포켓 레깅스,나이키 유니버사,팬츠 & 타이츠,타이츠 & 레깅스,"109,000 원",W,0,1,1,1,0
https://www.nike.com/kr/t/프로-여성-미드라이즈-7-8-그래픽-레깅스-LfrO4uYZ/FV7398-010,여성 미드라이즈 7/8 그래픽 레깅스,나이키 프로,팬츠 & 타이츠,타이츠 & 레깅스,"65,000 원",W,0,1,1,0,0
https://www.nike.com/kr/t/프로-스컬프트-여성-하이웨이스트-풀-렝스-레깅스-3PPnqq0i/FV7383-010,여성 하이웨이스트 풀 렝스 레깅스,나이키 프로 스컬프트,팬츠 & 타이츠,타이츠 & 레깅스,"65,000 원",W,1,1,1,1,0
https://www.nike.com/kr/t/프로-365-여성-5인치-쇼츠-KrEzDs4M/CZ9832-010,여성 5인치 쇼츠,나이키 프로 365,팬츠 & 타이츠,타이츠 & 레깅스,"45,000 원",W,1,1,0,1,0
https://www.nike.com/kr/t/고-여성-펌-서포트-하이웨이스트-7-8-포켓-레깅스-9XdRWNjP/FZ0006-010,여성 펌 서포트 하이웨이스트 7/8 포켓 레깅스,나이키 고,팬츠 & 타이츠,타이츠 & 레깅스,"139,000 원",W,1,1,1,1,1
https://www.nike.com/kr/t/파워-여성-트레이닝-팬츠-hzIq4xgZ/DM1192-010,여성 트레이닝 팬츠,나이키 파워,팬츠 & 타이츠,타이츠 & 레깅스,"75,000 원",W,0,1,0,0,0
https://www.nike.com/kr/t/젠비-여성-젠틀-서포트-하이웨이스트-8인치-바이커-쇼츠-ZugLh5Wl/DQ6004-010,여성 젠틀 서포트 하이웨이스트 8인치 바이커 쇼츠,나이키 젠비,팬츠 & 타이츠,타이츠 & 레깅스,"69,000 원",W,1,1,1,1,1
https://www.nike.com/kr/t/원-여성-하이웨이스트-7-8-레깅스-kTZDxEO2/DV9021-010,여성 하이웨이스트 7/8 레깅스,나이키 원,팬츠 & 타이츠,타이츠 & 레깅스,"55,000 원",W,0,1,0,0,0
https://www.nike.com/kr/t/고-여성-펌-서포트-미드라이즈-포켓-레깅스-TLvYa6HM/DQ5673-010,여성 펌 서포트 미드라이즈 포켓 레깅스,나이키 고,팬츠 & 타이츠,타이츠 & 레깅스,"119,000 원",W,0,1,1,1,0
https://www.nike.com/kr/t/원-여성-하이웨이스트-7-8-포켓-레깅스-n6UkuvWj/FN3242-010,여성 하이웨이스트 7/8 포켓 레깅스,나이키 원,팬츠 & 타이츠,타이츠 & 레깅스,"59,000 원",W,0,1,1,1,0
https://www.nike.com/kr/t/스포츠웨어-클래식-여성-하이웨이스트-8인치-바이커-쇼츠-FjXNOYPJ/DV7798-010,여성 하이웨이스트 8인치 바이커 쇼츠,나이키 스포츠웨어 클래식,팬츠 & 타이츠,타이츠 & 레깅스,"45,000 원",W,1,1,1,0,0
https://www.nike.com/kr/t/조던-스포츠-여성-5인치-쇼츠-r5Ahscaa/FB4624-368,여성 5인치 쇼츠,조던 스포츠,팬츠 & 타이츠,타이츠 & 레깅스,"49,000 원",W,0,1,1,1,0
https://www.nike.com/kr/t/원-여성-하이웨이스트-크롭-레깅스-bvCvXk9J/FN3237-010,여성 하이웨이스트 크롭 레깅스,나이키 원,팬츠 & 타이츠,타이츠 & 레깅스,"55,000 원",W,1,1,1,1,0
https://www.nike.com/kr/t/스포츠웨어-여성-리버서블-인조-퍼-봄버-재킷-EK478hYy/FB8693-133,여성 리버서블 인조 퍼 봄버 재킷,나이키 스포츠웨어,재킷 & 베스트,봄버 재킷,"219,000 원",W,0,0,1,1,1
https://www.nike.com/kr/t/스포츠웨어-여성-오버사이즈-재킷-S0oVTzl5/FV7775-370,여성 오버사이즈 재킷,나이키 스포츠웨어,재킷 & 베스트,봄버 재킷,"155,000 원",W,1,1,1,1,1
https://www.nike.com/kr/t/조던-레니게이드-에센셜-남성-라이트웨이트-재킷-NLIJlOAG/FN4623-010,남성 라이트웨이트 재킷,조던 레니게이드 에센셜,재킷 & 베스트,봄버 재킷,"179,000 원",W,0,0,0,0,1
https://www.nike.com/kr/t/트레일-여성-리펠-uv-러닝-재킷-nOBfx64S/FN5926-370,여성 리펠 UV 러닝 재킷,나이키 트레일,재킷 & 베스트,봄버 재킷,"179,000 원",W,0,1,1,1,1
https://www.nike.com/kr/t/조던-레니게이드-여성-재킷-O2BDEBvH/FV7108-010,여성 재킷,조던 레니게이드,재킷 & 베스트,봄버 재킷,"279,000 원",W,0,1,1,1,1
https://www.nike.com/kr/t/스포츠웨어-여성-아티스트-컬렉션-봄버-재킷-NJotGsdV/HF4688-133,봄버 재킷,나이키 스포츠웨어 여성 아티스트 컬렉션,재킷 & 베스트,봄버 재킷,"189,000 원",W,0,1,1,1,1
https://www.nike.com/kr/t/조던-여성-다운-파카-IcWoOFyp/FV7144-203,여성 다운 파카,조던,재킷 & 베스트,파카 재킷,"435,000 원",W,0,1,1,1,1
https://www.nike.com/kr/t/대한민국-스트라이크-윈드러너-여성-스톰-핏-축구-다운-파카-blptODxr/FJ3901-418,여성 나이키 스톰 핏 축구 다운 파카,대한민국 스트라이크 윈드러너,재킷 & 베스트,파카 재킷,"359,000 원",W,0,0,1,1,1
https://www.nike.com/kr/t/acg-체나-볼텍스-스톰-핏-adv-gore-tex-스키-재킷-WEF5jjOb/FV8892-104,스톰 핏 ADV GORE-TEX 스키 재킷,나이키 ACG '체나 볼텍스',재킷 & 베스트,파카 재킷,"519,000 원",W,0,1,1,1,1
https://www.nike.com/kr/t/acg-루나-레이크-패딩-primaloft-남성-써마-핏-adv-루즈-후드-재킷-SyLhDyLk/FV8911-010,남성 써마 핏 ADV 루즈 후드 재킷,나이키 ACG '루나 레이크' 패딩 PrimaLoft®,재킷 & 베스트,푸퍼 재킷,"405,000 원",W,0,1,1,1,1
https://www.nike.com/kr/t/스포츠웨어-윈드푸퍼-여성-써마-핏-루즈-인조-퍼-재킷-yjknUECT/FV8006-104,여성 써마 핏 루즈 인조 퍼 재킷,나이키 스포츠웨어 윈드푸퍼,재킷 & 베스트,푸퍼 재킷,"345,000 원",W,0,1,1,1,1
https://www.nike.com/kr/t/스포츠웨어-윈드푸퍼-여성-스톰-핏-루즈-다운-재킷-aAufYKiV/HF7871-104,여성 스톰 핏 루즈 다운 재킷,나이키 스포츠웨어 윈드푸퍼,재킷 & 베스트,푸퍼 재킷,"345,000 원",W,0,0,1,1,1
https://www.nike.com/kr/t/스포츠웨어-여성-퀼팅-베스트-xMWNXvo8/HQ3007-276,여성 퀼팅 베스트,나이키 스포츠웨어,재킷 & 베스트,푸퍼 재킷,"139,000 원",W,0,1,1,1,1
https://www.nike.com/kr/t/acg-로프-드-도프-primaloft-남성-써마-핏-adv-재킷-m5zaYiFp/FV8691-010,남성 써마 핏 ADV 재킷,나이키 ACG '로프 드 도프' PrimaLoft®,재킷 & 베스트,푸퍼 재킷,"249,000 원",W,0,0,1,1,1
https://www.nike.com/kr/t/스포츠웨어-클래식-패딩-여성-써마-핏-루즈-베스트-P4rRtyKC/FZ5923-100,여성 써마 핏 루즈 베스트,나이키 스포츠웨어 클래식 패딩,재킷 & 베스트,푸퍼 재킷,"129,000 원",W,0,1,0,1,1
https://www.nike.com/kr/t/스포츠웨어-메트로-패딩-여성-써마-핏-루즈-다운-후드-재킷-m5jLl5Dd/FZ5929-104,여성 써마 핏 루즈 다운 후드 재킷,나이키 스포츠웨어 메트로 패딩,재킷 & 베스트,푸퍼 재킷,"259,000 원",W,0,0,1,1,1
https://www.nike.com/kr/t/스포츠웨어-메트로-패딩-여성-써마-핏-루즈-다운-후드-베스트-wqUON9bt/FZ5933-010,여성 써마 핏 루즈 다운 후드 베스트,나이키 스포츠웨어 메트로 패딩,재킷 & 베스트,푸퍼 재킷,"229,000 원",W,0,0,1,1,1
https://www.nike.com/kr/t/조던-여성-패딩-lpbfbc3V/FZ4528-010,여성 패딩,조던,재킷 & 베스트,푸퍼 재킷,"219,000 원",W,0,1,1,1,1
https://www.nike.com/kr/t/써마-핏-아카데미-프로-24-다운-재킷-남성-축구-재킷스톡-oDkgEwtf/FD7709-010,남성 축구 재킷(스톡),나이키 써마 핏 아카데미 프로 24 다운 재킷,재킷 & 베스트,푸퍼 재킷,"209,000 원",W,0,0,1,1,1
https://www.nike.com/kr/t/써마-핏-adv-리펠-에어로로프트-여성-러닝-베스트-En8Rd1un/FB7607-010,여성 러닝 베스트,나이키 써마 핏 ADV 리펠 에어로로프트,재킷 & 베스트,푸퍼 재킷,"209,000 원",W,1,1,1,1,1
https://www.nike.com/kr/t/써마-핏-스위프트-여성-러닝-베스트-1nXUsKGy/FB7538-010,여성 러닝 베스트,나이키 써마 핏 스위프트,재킷 & 베스트,푸퍼 재킷,"139,000 원",W,0,0,1,0,0
https://www.nike.com/kr/t/스포츠웨어-클래식-패딩-여성-써마-핏-루즈-후드-재킷-nTl4O24y/FZ5900-100,여성 써마 핏 루즈 후드 재킷,나이키 스포츠웨어 클래식 패딩,재킷 & 베스트,푸퍼 재킷,"169,000 원",W,0,0,1,1,1
https://www.nike.com/kr/t/러닝-디비전-여성-써마-핏-반사-러닝-재킷-xSZFNCSY/FV6421-011,여성 써마 핏 반사 러닝 재킷,나이키 러닝 디비전,재킷 & 베스트,푸퍼 재킷,"315,000 원",W,0,0,1,1,1
https://www.nike.com/kr/t/스톰-핏-윈드러너-남성-충전재-베스트-OLhMbPfU/FB8193-010,남성 충전재 베스트,나이키 스톰 핏 윈드러너,재킷 & 베스트,푸퍼 재킷,"209,000 원",W,0,0,1,1,1
https://www.nike.com/kr/t/트레일-여성-리펠-러닝-베스트-L2aBVN7g/FV6399-226,여성 리펠 러닝 베스트,나이키 트레일,재킷 & 베스트,베스트,"135,000 원",W,0,1,1,1,1
https://www.nike.com/kr/t/스포츠웨어-여성-퀼팅-베스트-xMWNXvo8/HQ3007-276,여성 퀼팅 베스트,나이키 스포츠웨어,재킷 & 베스트,베스트,"139,000 원",W,0,1,1,1,1
https://www.nike.com/kr/t/스포츠웨어-클래식-패딩-여성-써마-핏-루즈-베스트-P4rRtyKC/FZ5923-100,여성 써마 핏 루즈 베스트,나이키 스포츠웨어 클래식 패딩,재킷 & 베스트,베스트,"129,000 원",W,0,1,0,1,1
https://www.nike.com/kr/t/스포츠웨어-메트로-패딩-여성-써마-핏-루즈-다운-후드-베스트-wqUON9bt/FZ5933-010,여성 써마 핏 루즈 다운 후드 베스트,나이키 스포츠웨어 메트로 패딩,재킷 & 베스트,베스트,"229,000 원",W,0,0,1,1,1
https://www.nike.com/kr/t/acg-스컬-피크-primaloft-리버서블-베스트-AwIJk5Lr/FV8695-010,리버서블 베스트,나이키 ACG '스컬 피크' PrimaLoft®,재킷 & 베스트,베스트,"205,000 원",W,0,1,1,1,1
https://www.nike.com/kr/t/에어-조던-여성-니트-베스트-BadPVahQ/FV7114-133,여성 니트 베스트,에어 조던,재킷 & 베스트,베스트,"175,000 원",W,0,1,1,1,0
https://www.nike.com/kr/t/써마-핏-adv-리펠-에어로로프트-여성-러닝-베스트-En8Rd1un/FB7607-010,여성 러닝 베스트,나이키 써마 핏 ADV 리펠 에어로로프트,재킷 & 베스트,베스트,"209,000 원",W,1,1,1,1,1
https://www.nike.com/kr/t/써마-핏-스위프트-여성-러닝-베스트-1nXUsKGy/FB7538-010,여성 러닝 베스트,나이키 써마 핏 스위프트,재킷 & 베스트,베스트,"139,000 원",W,0,0,1,0,0
https://www.nike.com/kr/t/투어-리펠-여성-골프-베스트-yEEetwDW/DZ6021-072,여성 골프 베스트,나이키 투어 리펠,재킷 & 베스트,베스트,"119,000 원",W,0,0,0,1,0
https://www.nike.com/kr/t/acg-주니어-써마-핏-리버서블-베스트-u0lbWGOa/FZ5424-010,주니어 써마 핏 리버서블 베스트,나이키 ACG,재킷 & 베스트,베스트,"99,000 원",W,0,1,1,1,0
https://www.nike.com/kr/t/스톰-핏-윈드러너-남성-충전재-베스트-OLhMbPfU/FB8193-010,남성 충전재 베스트,나이키 스톰 핏 윈드러너,재킷 & 베스트,베스트,"209,000 원",W,0,0,1,1,1
https://www.nike.com/kr/t/패스트-리펠-여성-러닝-재킷-IrKnSdnX/FB7452-010,여성 러닝 재킷,나이키 패스트 리펠,재킷 & 베스트,레인 재킷,"125,000 원",W,0,1,1,1,1
